Date,Category,Sales,Price,Discount,TrendScore,Stock,Rating,MarketingBudget,Month,Quarter,DayOfWeek,Trend
2025-05-10,T-Shirt,206,1270,0,2.887650945447093,651,3.7802735291799303,89719,5,2,5,1
2025-05-10,Sweater,151,168,20,7.441063991698056,360,4.5157443147087095,63770,5,2,5,0
2025-05-10,Jacket,97,773,10,9.119982578863366,898,3.5825719444913218,77158,5,2,5,0
2025-05-10,Pants,74,157,0,8.967545461872103,618,3.53877299576011,28440,5,2,5,0
2025-05-11,Dress,316,1184,0,1.5660843184617326,791,4.091255681875259,13177,5,2,6,1
2025-05-11,T-Shirt,317,1496,40,9.445034823593131,761,4.591153606123223,20611,5,2,6,1
2025-05-11,Sweater,60,193,0,5.464269048281898,473,4.272460677473158,88035,5,2,6,0
2025-05-11,Jacket,60,800,40,5.713248990202194,884,3.5899689082872746,56902,5,2,6,0
2025-05-11,Pants,146,1378,0,6.503784351532965,176,4.467705561228888,79525,5,2,6,0
2025-05-12,Dress,182,803,10,4.182740768260993,712,4.519504959877284,59714,5,2,0,0
2025-05-12,T-Shirt,206,941,20,3.7697456494703823,100,4.952539672264541,78480,5,2,0,1
2025-05-12,Sweater,112,609,10,6.1366172407852675,143,4.247853825445333,12087,5,2,0,0
2025-05-12,Jacket,55,877,0,5.125645477274758,333,4.637972889113671,76609,5,2,0,0
2025-05-12,Pants,154,469,10,4.129885188231651,682,3.8945566986275497,34272,5,2,0,0
2025-05-13,Dress,199,1027,30,8.9540835603413,512,4.778533190581228,50311,5,2,1,1
2025-05-13,T-Shirt,286,629,0,2.266258814746717,501,3.7693718427636953,95069,5,2,1,1
2025-05-13,Sweater,191,288,10,9.913613811239797,583,4.032412946733863,25703,5,2,1,0
2025-05-13,Jacket,63,1307,10,8.628806319868385,750,4.992130532092958,75089,5,2,1,0
2025-05-13,Pants,168,760,30,9.423766762396518,420,4.094808841346726,55333,5,2,1,0
2025-05-14,Dress,331,374,30,8.744409485169836,684,3.9076077747267224,49830,5,2,2,1
2025-05-14,T-Shirt,240,1452,10,8.571775163497318,197,4.756505944182776,45955,5,2,2,1
2025-05-14,Sweater,101,1156,20,9.792347628104157,427,4.847331685864354,11306,5,2,2,0
2025-05-14,Jacket,109,1204,40,8.998622104479628,416,3.9881991503699634,5189,5,2,2,0
2025-05-14,Pants,170,1488,40,2.078565953870835,899,3.7881939908028,14934,5,2,2,0
2025-05-15,Dress,229,746,30,2.660815456629797,650,4.795544688504038,33013,5,2,3,1
2025-05-15,T-Shirt,327,291,0,5.790113629090281,541,3.902017598129113,6135,5,2,3,1
2025-05-15,Sweater,187,349,40,8.93124575490345,957,4.460932323586533,67110,5,2,3,0
2025-05-15,Jacket,182,565,0,4.340004973989293,527,4.213690687602104,83157,5,2,3,0
2025-05-15,Pants,65,1216,30,5.648612163621172,626,4.976374649736936,6753,5,2,3,0
2025-05-16,Dress,330,888,30,3.4478859068504333,730,3.705654782111493,70402,5,2,4,1
2025-05-16,T-Shirt,308,923,20,4.5117637052491215,885,4.813493935864271,85123,5,2,4,1
2025-05-16,Sweater,117,598,10,8.923326636332064,413,4.332414333876705,81979,5,2,4,0
2025-05-16,Jacket,178,444,10,1.377551363410451,973,4.57507041440289,19679,5,2,4,0
2025-05-16,Pants,191,867,20,1.4376472447174993,327,4.931347036214632,24329,5,2,4,0
2025-05-17,Dress,257,211,30,6.91744653330626,978,4.437193561000794,92629,5,2,5,1
2025-05-17,T-Shirt,299,412,10,9.296683064073187,427,4.991757656330838,72657,5,2,5,1
2025-05-17,Sweater,191,251,40,7.017295767024517,161,3.882673090007001,64801,5,2,5,0
2025-05-17,Jacket,93,1368,20,1.4733232411661068,878,4.2992372919689155,31825,5,2,5,0
2025-05-17,Pants,137,451,40,9.393669691654237,131,4.935510376729032,11103,5,2,5,0
2025-05-18,Dress,196,1221,10,4.349081764072258,764,4.873275093075045,13988,5,2,6,0
2025-05-18,T-Shirt,199,895,10,5.8139020680774,469,4.95399518802749,59431,5,2,6,1
2025-05-18,Sweater,166,434,0,7.090630288118979,906,3.9671637864984484,14796,5,2,6,0
2025-05-18,Jacket,185,245,10,1.9256407485562428,949,4.8365759253958025,76404,5,2,6,0
2025-05-18,Pants,65,1450,10,4.846879640441928,143,4.782850899924268,96502,5,2,6,0
2025-05-19,Dress,300,957,20,4.688614888392177,155,4.290204378283905,36147,5,2,0,1
2025-05-19,T-Shirt,339,475,40,6.487259096304857,476,4.246468011569513,8728,5,2,0,1
2025-05-19,Sweater,175,368,30,4.585826518655173,694,4.029731603423807,87060,5,2,0,0
2025-05-19,Jacket,127,1157,40,5.36084633013082,151,4.789133886291957,11089,5,2,0,0
2025-05-19,Pants,112,1372,30,8.522257326560524,145,4.744883469475235,35209,5,2,0,0
2025-05-20,Dress,272,464,30,8.730210934860771,998,4.934339295614231,74216,5,2,1,1
2025-05-20,T-Shirt,257,861,20,4.469932012063627,943,4.609732451548394,41688,5,2,1,1
2025-05-20,Sweater,111,858,0,5.100422837514959,432,4.571672740909093,47262,5,2,1,0
2025-05-20,Jacket,79,1344,30,3.028032203088952,300,3.7800258888714753,22528,5,2,1,0
2025-05-20,Pants,118,1032,0,8.014411704729886,245,3.844693525407889,99688,5,2,1,0
2025-05-21,Dress,273,442,40,4.088587483290981,827,3.882188533596956,27797,5,2,2,1
2025-05-21,T-Shirt,350,1004,10,9.96471216016144,752,4.1649289791188595,27555,5,2,2,1
2025-05-21,Sweater,65,711,20,2.97159954681141,423,4.0028717535504965,37699,5,2,2,0
2025-05-21,Jacket,189,970,0,4.541033379012722,439,4.22332440884058,40191,5,2,2,0
2025-05-21,Pants,139,299,0,8.233794528122715,276,4.176193604459149,81084,5,2,2,0
2025-05-22,Dress,254,916,30,7.314394149096373,577,4.269120712776514,62694,5,2,3,1
2025-05-22,T-Shirt,187,422,30,3.2173419983286453,232,4.697256203926768,35268,5,2,3,0
2025-05-22,Sweater,158,165,40,2.9393705974868625,542,4.099100452667442,18432,5,2,3,0
2025-05-22,Jacket,113,711,40,2.7652541476048444,633,4.253271712308691,60812,5,2,3,0
2025-05-22,Pants,194,739,0,8.761757862427913,308,3.926841259642404,27805,5,2,3,0
2025-05-23,Dress,274,1183,10,3.0949505521769507,563,4.513686445441977,79310,5,2,4,1
2025-05-23,T-Shirt,202,870,40,3.253011073612058,639,4.6075874554040865,69928,5,2,4,1
2025-05-23,Sweater,89,872,40,1.2041815796420279,610,3.5214361550610507,88339,5,2,4,0
2025-05-23,Jacket,169,246,0,2.8023953924619653,871,3.610536878555652,88086,5,2,4,0
2025-05-23,Pants,75,369,30,9.519748544934574,738,3.921406157513328,94527,5,2,4,0
2025-05-24,Dress,296,501,20,2.693544362615115,495,4.306075763659052,15769,5,2,5,1
2025-05-24,T-Shirt,362,507,30,2.2349550844905934,576,4.021926292146489,99208,5,2,5,1
2025-05-24,Sweater,92,460,10,3.6273697396576603,516,4.259830723822127,10277,5,2,5,0
2025-05-24,Jacket,159,1007,10,6.445027552042298,517,4.672760286759482,13800,5,2,5,0
2025-05-24,Pants,102,550,30,7.624486130345106,304,4.5107212186455214,70781,5,2,5,0
2025-05-25,Dress,172,669,30,3.3911061895255354,301,4.186878750799432,42371,5,2,6,0
2025-05-25,T-Shirt,289,818,0,9.180981949355301,689,4.006633642240378,36426,5,2,6,1
2025-05-25,Sweater,195,203,30,8.54992972454609,694,4.034158849278439,97675,5,2,6,0
2025-05-25,Jacket,104,1444,0,9.627164588164224,243,3.7063281672127095,41415,5,2,6,0
2025-05-25,Pants,82,346,40,5.068841701513457,816,4.127736146427894,36325,5,2,6,0
2025-05-26,Dress,283,1194,40,8.851687091892607,210,4.833563176535241,15834,5,2,0,1
2025-05-26,T-Shirt,306,1251,10,5.528842030674675,539,4.102778507890688,78042,5,2,0,1
2025-05-26,Sweater,55,876,20,3.9900498765965544,526,4.763678114147984,16091,5,2,0,0
2025-05-26,Jacket,160,1394,10,8.988922573844754,573,4.316858137233251,18796,5,2,0,0
2025-05-26,Pants,62,1083,0,7.669963374667127,762,4.182896521062774,95805,5,2,0,0
2025-05-27,Dress,221,1120,30,7.847215045804917,175,3.7551518692822548,53330,5,2,1,1
2025-05-27,T-Shirt,207,374,0,9.452966453899167,459,4.323461952479208,93672,5,2,1,1
2025-05-27,Sweater,95,150,40,6.8579513661148255,390,3.5666036984090455,84049,5,2,1,0
2025-05-27,Jacket,103,631,30,8.762678256040221,115,4.3440001709845,91371,5,2,1,0
2025-05-27,Pants,111,748,20,3.309641235237051,313,4.25594866973809,24396,5,2,1,0
2025-05-28,Dress,180,648,30,1.5610733911850265,731,4.773128700003265,66978,5,2,2,0
2025-05-28,T-Shirt,226,822,0,7.281784426059284,667,4.748093145131226,66888,5,2,2,1
2025-05-28,Sweater,147,807,10,1.8994321591175758,651,3.9710118879102674,26213,5,2,2,0
2025-05-28,Jacket,81,159,20,9.24728596068156,680,4.921284470826857,47850,5,2,2,0
2025-05-28,Pants,123,1398,20,3.080177772453983,260,4.816766225712537,92826,5,2,2,0
2025-05-29,Dress,185,376,0,1.08021505754574,998,4.575465351595816,92508,5,2,3,0
2025-05-29,T-Shirt,297,524,30,7.9827529479278665,632,3.5784586581249815,34346,5,2,3,1
2025-05-29,Sweater,149,413,10,1.2862497811045719,499,4.5060792885605725,54665,5,2,3,0
2025-05-29,Jacket,50,591,0,1.989813121888754,699,4.370257804986956,86499,5,2,3,0
2025-05-29,Pants,67,1005,10,7.779674084941737,644,4.426610750937497,98616,5,2,3,0
2025-05-30,Dress,243,1482,30,1.252047875252126,538,3.8371381669080327,34030,5,2,4,1
2025-05-30,T-Shirt,198,1261,10,1.691645156751108,520,4.824389178342294,40608,5,2,4,0
2025-05-30,Sweater,175,1181,30,2.072413409864183,951,3.817236115412525,23243,5,2,4,0
2025-05-30,Jacket,116,1063,10,3.0338054618966517,134,3.614503463249679,80324,5,2,4,0
2025-05-30,Pants,137,496,30,6.031551589887265,675,4.7658024507763965,39133,5,2,4,0
2025-05-31,Dress,208,175,40,3.031576916167521,384,3.604916015207947,35875,5,2,5,1
2025-05-31,T-Shirt,247,800,10,5.36445127524487,975,3.5127290181251647,45533,5,2,5,1
2025-05-31,Sweater,78,721,40,8.777042165767465,557,3.5857694817954,46341,5,2,5,0
2025-05-31,Jacket,126,1183,20,5.621698692212352,593,4.030806115172354,82022,5,2,5,0
2025-05-31,Pants,162,696,0,4.081435894082695,794,4.247180774638793,17685,5,2,5,0
2025-06-01,Dress,335,1227,40,4.632719736272541,174,3.9040188185916564,62290,6,2,6,1
2025-06-01,T-Shirt,228,1362,30,2.0789566442639833,945,4.127383329884072,65506,6,2,6,1
2025-06-01,Sweater,185,1357,0,7.391276943062753,265,3.5894563191201354,80033,6,2,6,0
2025-06-01,Jacket,86,318,10,9.589407401988037,445,4.614317113577526,98480,6,2,6,0
2025-06-01,Pants,191,1046,0,6.404255769252466,832,4.951831474901628,50420,6,2,6,0
2025-06-02,Dress,294,1250,10,2.131434170062086,966,3.738447641033946,78932,6,2,0,1
2025-06-02,T-Shirt,279,711,0,8.07503903022819,988,4.9973658707949,89291,6,2,0,1
2025-06-02,Sweater,105,700,10,7.428861735493357,307,3.9068304146402637,79628,6,2,0,0
2025-06-02,Jacket,85,1397,0,2.5827209318457327,374,4.282001128575102,94017,6,2,0,0
2025-06-02,Pants,115,404,40,7.919809862427757,484,4.327673342591155,32924,6,2,0,0
2025-06-03,Dress,284,1440,40,8.064903768959322,998,4.727164677116251,77575,6,2,1,1
2025-06-03,T-Shirt,209,1291,30,1.1538416810831982,770,3.842116391154595,89131,6,2,1,1
2025-06-03,Sweater,154,734,40,2.5997788325398274,700,3.632778578844601,55908,6,2,1,0
2025-06-03,Jacket,188,1173,30,8.720208435543316,608,3.9246146588755653,5975,6,2,1,0
2025-06-03,Pants,187,180,30,3.378338900646901,887,4.798762213129914,48069,6,2,1,0
2025-06-04,Dress,216,1244,10,1.0534758025991897,415,3.7948803843662904,30165,6,2,2,1
2025-06-04,T-Shirt,173,524,20,5.725790609247814,986,4.876042977597915,78586,6,2,2,0
2025-06-04,Sweater,57,632,10,9.811765426389291,169,4.1579880266106555,56268,6,2,2,0
2025-06-04,Jacket,102,834,20,5.891862139575139,478,4.868101767688438,93590,6,2,2,0
2025-06-04,Pants,63,212,40,8.272132741565052,957,4.929114309689705,30706,6,2,2,0
2025-06-05,Dress,243,1083,40,2.7701779071417523,836,4.415928095294531,85225,6,2,3,1
2025-06-05,T-Shirt,317,1488,10,8.201424129983167,358,3.69255859779885,84876,6,2,3,1
2025-06-05,Sweater,111,745,40,5.1940316291771165,162,3.976124200574578,49957,6,2,3,0
2025-06-05,Jacket,63,1003,20,3.1046353217692992,374,4.11405969039225,94619,6,2,3,0
2025-06-05,Pants,128,288,10,4.376587584817922,297,4.43405059434941,79801,6,2,3,0
2025-06-06,Dress,159,1231,10,8.632251123915532,206,4.091089279753786,26280,6,2,4,0
2025-06-06,T-Shirt,235,595,0,4.615385800720061,547,4.574496540885043,94928,6,2,4,1
2025-06-06,Sweater,50,1450,30,9.048544468153104,301,3.9887533922674985,83579,6,2,4,0
2025-06-06,Jacket,85,946,30,2.9669361536850665,722,4.0882022436541625,72224,6,2,4,0
2025-06-06,Pants,193,1017,0,9.852317127858985,552,4.480757584724939,43852,6,2,4,0
2025-06-07,Dress,258,1381,40,5.882979193989502,518,3.7434212364710353,23281,6,2,5,1
2025-06-07,T-Shirt,328,750,0,4.428511864064264,174,4.3791658038472026,94606,6,2,5,1
2025-06-07,Sweater,162,185,10,1.4554124840962426,322,4.827309260819463,93304,6,2,5,0
2025-06-07,Jacket,183,540,0,4.075321411982784,597,4.232233934130964,31576,6,2,5,0
2025-06-07,Pants,82,990,10,8.512641592992708,934,3.524519997854289,62326,6,2,5,0
2025-06-08,Dress,276,1341,10,4.542970726500767,570,3.7281746045132595,43377,6,2,6,1
2025-06-08,T-Shirt,317,252,10,3.0491796333663856,165,4.1760006809100965,64893,6,2,6,1
2025-06-08,Sweater,190,813,0,2.926761890523947,250,4.097566513489146,20213,6,2,6,0
2025-06-08,Jacket,128,1425,30,2.2274685364030913,353,4.980492616181559,81557,6,2,6,0
2025-06-08,Pants,83,475,40,1.0362275096857367,715,3.7802012615675533,51545,6,2,6,0
2025-06-09,Dress,270,996,40,1.3646757289570297,796,4.096283493660824,72986,6,2,0,1
2025-06-09,T-Shirt,231,382,0,3.899741055831665,988,4.569746403136011,83538,6,2,0,1
2025-06-09,Sweater,183,528,0,3.082929674170822,943,3.5488675735882618,72759,6,2,0,0
2025-06-09,Jacket,198,182,0,8.433763026251382,664,3.7166358732646647,82585,6,2,0,0
2025-06-09,Pants,62,1072,10,8.219991870741715,272,4.231780253549468,7202,6,2,0,0
2025-06-10,Dress,228,407,20,8.149297585800111,330,4.898423216106171,99368,6,2,1,1
2025-06-10,T-Shirt,278,1455,20,3.8600686772817747,126,4.034347263141262,21006,6,2,1,1
2025-06-10,Sweater,178,351,40,6.002842461812157,193,4.537988783085116,86234,6,2,1,0
2025-06-10,Jacket,52,204,30,4.604007038066964,653,4.033531084841561,99437,6,2,1,0
2025-06-10,Pants,99,610,30,6.5723469338325975,158,4.417151355109211,28459,6,2,1,0
2025-06-11,Dress,190,1478,20,8.922679456766868,432,4.587064231196567,35568,6,2,2,0
2025-06-11,T-Shirt,281,293,20,1.314989571375871,179,3.5343823597244555,7355,6,2,2,1
2025-06-11,Sweater,133,709,0,3.9318386853510776,448,4.924004462787386,94939,6,2,2,0
2025-06-11,Jacket,59,317,0,6.155794035701674,964,3.7912431161217643,73590,6,2,2,0
2025-06-11,Pants,67,606,0,3.0531016298829536,615,4.5542700607652735,53039,6,2,2,0
2025-06-12,Dress,276,1196,0,8.45312672671211,243,4.956410425509428,75494,6,2,3,1
2025-06-12,T-Shirt,181,841,40,7.984440629824423,649,4.4790851593335095,27601,6,2,3,0
2025-06-12,Sweater,162,375,20,7.623524815509001,447,4.081219840275946,38292,6,2,3,0
2025-06-12,Jacket,61,711,0,4.486974556197113,730,4.583974553541285,66377,6,2,3,0
2025-06-12,Pants,57,255,0,3.974026185985248,853,4.014900735608606,87674,6,2,3,0
2025-06-13,Dress,332,1054,0,7.764677142105406,673,4.085057416481458,6287,6,2,4,1
2025-06-13,T-Shirt,268,1482,40,8.706196375224582,948,3.852260407303378,63293,6,2,4,1
2025-06-13,Sweater,196,1240,10,4.282651264958098,331,4.648778456055513,88504,6,2,4,0
2025-06-13,Jacket,72,723,20,2.6751893893128953,699,4.667188491929783,20624,6,2,4,0
2025-06-13,Pants,61,262,30,1.512531538286034,316,4.721981675891076,55044,6,2,4,0
2025-06-14,Dress,187,894,30,7.371824512447789,408,4.772141995701682,74776,6,2,5,0
2025-06-14,T-Shirt,209,263,20,9.8597443076296,681,3.631219408626392,77623,6,2,5,1
2025-06-14,Sweater,69,1303,30,5.919845952730573,362,4.3022272474147165,65693,6,2,5,0
2025-06-14,Jacket,95,1341,40,6.3738821404934,823,4.616421408941246,49700,6,2,5,0
2025-06-14,Pants,58,1195,10,3.1817988550546654,285,4.23670780354374,66836,6,2,5,0
2025-06-15,Dress,354,1375,0,7.967411132474494,654,4.878085624000746,36516,6,2,6,1
2025-06-15,T-Shirt,307,1050,30,2.9747407470121345,362,3.8205694622788684,41397,6,2,6,1
2025-06-15,Sweater,187,921,20,3.896447573521719,446,4.607252878544927,30247,6,2,6,0
2025-06-15,Jacket,160,698,20,2.7628496657122366,261,4.939533828671021,31955,6,2,6,0
2025-06-15,Pants,57,232,0,1.446514629957386,479,4.626960943478265,6833,6,2,6,0
2025-06-16,Dress,239,822,40,6.704852014468712,432,3.6661146802867783,14635,6,2,0,1
2025-06-16,T-Shirt,310,503,30,2.0009491750199384,143,4.485191006945048,88682,6,2,0,1
2025-06-16,Sweater,191,910,40,6.5370474906910365,630,3.9366183220634694,47987,6,2,0,0
2025-06-16,Jacket,138,662,10,7.7221328981997095,613,4.19350381949517,22330,6,2,0,0
2025-06-16,Pants,187,1448,10,1.76091150351167,355,4.303741759174163,56127,6,2,0,0
2025-06-17,Dress,268,622,20,5.973711236462745,538,4.603546257959381,62841,6,2,1,1
2025-06-17,T-Shirt,271,1138,10,3.77978680910942,518,4.182775021001392,81230,6,2,1,1
2025-06-17,Sweater,106,1095,20,7.579682935610936,211,3.9859086802410735,16116,6,2,1,0
2025-06-17,Jacket,196,1229,40,4.855152554318356,284,3.6690675241233635,70234,6,2,1,0
2025-06-17,Pants,86,1162,30,3.2812241024409707,527,3.644113963457534,38577,6,2,1,0
2025-06-18,Dress,152,945,30,9.076050690118919,117,4.123623578798249,86454,6,2,2,0
2025-06-18,T-Shirt,282,1383,20,3.445918279064178,380,3.5390443247257024,54284,6,2,2,1
2025-06-18,Sweater,57,260,20,7.561929552353885,990,3.563054603285631,75390,6,2,2,0
2025-06-18,Jacket,53,1010,0,4.387335645684409,272,3.937950440976303,69277,6,2,2,0
2025-06-18,Pants,105,233,10,6.600622382538774,298,3.5830860950314087,81019,6,2,2,0
2025-06-19,Dress,260,998,0,9.199766184166437,906,3.957663785318123,20512,6,2,3,1
2025-06-19,T-Shirt,304,415,40,1.0303564919549997,694,4.385670032392964,28434,6,2,3,1
2025-06-19,Sweater,183,1499,40,9.370241540993462,859,3.8479774774755326,38826,6,2,3,0
2025-06-19,Jacket,130,1112,10,5.774167000367338,681,3.936463258623298,98039,6,2,3,0
2025-06-19,Pants,76,423,20,5.937697996176395,987,4.244049334912122,41282,6,2,3,0
2025-06-20,Dress,277,781,0,9.448397347753245,275,3.816583833900276,85642,6,2,4,1
2025-06-20,T-Shirt,263,680,20,5.153462186062025,296,3.849062300583307,80348,6,2,4,1
2025-06-20,Sweater,77,451,30,1.0027875872350536,235,3.5515150765298276,15768,6,2,4,0
2025-06-20,Jacket,83,681,10,7.643951201226878,621,4.560550832050755,29946,6,2,4,0
2025-06-20,Pants,176,766,30,7.5073098776571605,338,3.5726289587158724,38699,6,2,4,0
2025-06-21,Dress,164,567,20,5.274355177255463,725,4.044692664269109,12509,6,2,5,0
2025-06-21,T-Shirt,223,981,10,4.853344977931169,161,3.769620352007388,47851,6,2,5,1
2025-06-21,Sweater,160,931,40,2.316090269153877,108,3.59091553567672,97345,6,2,5,0
2025-06-21,Jacket,128,1389,0,5.111346935856878,455,4.426959570270961,17679,6,2,5,0
2025-06-21,Pants,116,1448,0,8.532131007849895,799,3.9002056731383767,33210,6,2,5,0
2025-06-22,Dress,334,1356,0,3.6333679926154847,379,4.499923185229302,70875,6,2,6,1
2025-06-22,T-Shirt,149,1184,30,6.54210819082112,739,3.8757521370439094,75585,6,2,6,0
2025-06-22,Sweater,128,495,0,7.461229615504644,641,4.969537619653742,71760,6,2,6,0
2025-06-22,Jacket,180,505,40,1.8905707151788143,339,4.441674760574507,62304,6,2,6,0
2025-06-22,Pants,76,484,30,3.9234053362527077,435,4.012322175384765,21464,6,2,6,0
2025-06-23,Dress,223,407,0,2.798388283072277,222,4.536276763199074,60810,6,2,0,1
2025-06-23,T-Shirt,323,454,40,6.839634958250633,756,3.914615811640512,15133,6,2,0,1
2025-06-23,Sweater,55,640,10,1.2463362292033182,986,3.7115745353747602,18502,6,2,0,0
2025-06-23,Jacket,193,240,30,7.5915554127153015,400,4.412446420612845,95947,6,2,0,0
2025-06-23,Pants,189,582,0,7.117082807415756,117,4.072955987624924,98792,6,2,0,0
2025-06-24,Dress,238,389,0,8.811945400024996,585,4.79251697929176,68236,6,2,1,1
2025-06-24,T-Shirt,287,365,30,7.845831456202231,976,3.75437900123107,35339,6,2,1,1
2025-06-24,Sweater,123,982,40,2.1489997148407483,648,4.837812750401332,25698,6,2,1,0
2025-06-24,Jacket,174,236,40,7.770425148508056,790,4.364689784688851,52511,6,2,1,0
2025-06-24,Pants,174,524,0,6.302808160874678,737,3.5489026580771714,40776,6,2,1,0
2025-06-25,Dress,235,1378,0,6.959146139688239,202,3.8784373838919812,62155,6,2,2,1
2025-06-25,T-Shirt,238,685,40,1.2159635122006573,182,4.9046845855326575,89658,6,2,2,1
2025-06-25,Sweater,91,867,0,6.07345911592856,207,4.699836956403225,24622,6,2,2,0
2025-06-25,Jacket,54,1397,20,3.9319130767903165,225,4.18759866041765,65477,6,2,2,0
2025-06-25,Pants,76,203,10,3.9214009655168542,429,3.7518183516242694,25615,6,2,2,0
2025-06-26,Dress,266,1001,0,8.176359418970296,970,3.971135682850367,13826,6,2,3,1
2025-06-26,T-Shirt,273,1443,0,5.441652880522951,581,4.023897358771459,79989,6,2,3,1
2025-06-26,Sweater,82,434,40,1.3361647133423156,529,4.388995925200242,9334,6,2,3,0
2025-06-26,Jacket,182,1298,40,4.579130216305309,981,3.6866612161414163,91903,6,2,3,0
2025-06-26,Pants,122,1136,30,9.836354889683554,629,3.897396329333609,80409,6,2,3,0
2025-06-27,Dress,218,1010,0,6.6319247357376305,938,3.8066056621483044,88232,6,2,4,1
2025-06-27,T-Shirt,182,1001,40,8.107294872839631,322,4.754464812523508,92938,6,2,4,0
2025-06-27,Sweater,55,684,40,6.57244022196434,745,4.834996223871698,9652,6,2,4,0
2025-06-27,Jacket,149,1019,40,1.1316568528456301,456,3.931619768827097,62752,6,2,4,0
2025-06-27,Pants,59,1464,0,4.313202309830244,707,3.932512141692029,39307,6,2,4,0
2025-06-28,Dress,324,806,0,3.3068144193485125,181,4.0563851376635975,16603,6,2,5,1
2025-06-28,T-Shirt,331,520,30,4.924442985597019,115,4.005392289787587,17770,6,2,5,1
2025-06-28,Sweater,91,715,10,5.916231708425997,981,3.536745097627428,29507,6,2,5,0
2025-06-28,Jacket,159,394,40,2.04224400412667,920,3.921834401632276,6745,6,2,5,0
2025-06-28,Pants,103,217,10,9.823468137799928,572,4.333261028490568,94006,6,2,5,0
2025-06-29,Dress,300,1079,40,7.007934451009035,456,4.652334007004722,90984,6,2,6,1
2025-06-29,T-Shirt,254,901,20,3.139564260504282,627,3.5078187777153875,28237,6,2,6,1
